Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Latvia,Price / Latvia,Compare At Price / Latvia,Included / International,Price / International,Compare At Price / International,Included / North Africa,Price / North Africa,Compare At Price / North Africa,Status
logan-heattecreg-tee-ms10,,,,,,,,,S,,,Blue,,,,,MS10-S-Blue,0.0,,deny,manual,24.00,24.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-red_main.jpg?v=1719332550,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-blue_main.jpg?v=1719332550,kg,,,,,,,,,,,,
logan-heattecreg-tee-ms10,,,,,,,,,S,,,Red,,,,,MS10-S-Red,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-red_main.jpg?v=1719332550,kg,,,,,,,,,,,,
logan-heattecreg-tee-ms10,,,,,,,,,M,,,Black,,,,,MS10-M-Black,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-black_main.jpg?v=1719332550,kg,,,,,,,,,,,,
logan-heattecreg-tee-ms10,,,,,,,,,M,,,Blue,,,,,MS10-M-Blue,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-blue_main.jpg?v=1719332550,kg,,,,,,,,,,,,
logan-heattecreg-tee-ms10,,,,,,,,,M,,,Red,,,,,MS10-M-Red,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-red_main.jpg?v=1719332550,kg,,,,,,,,,,,,
logan-heattecreg-tee-ms10,,,,,,,,,L,,,Black,,,,,MS10-L-Black,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-black_main.jpg?v=1719332550,kg,,,,,,,,,,,,
logan-heattecreg-tee-ms10,,,,,,,,,L,,,Blue,,,,,MS10-L-Blue,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-blue_main.jpg?v=1719332550,kg,,,,,,,,,,,,
logan-heattecreg-tee-ms10,,,,,,,,,L,,,Red,,,,,MS10-L-Red,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-red_main.jpg?v=1719332550,kg,,,,,,,,,,,,
logan-heattecreg-tee-ms10,,,,,,,,,XL,,,Black,,,,,MS10-XL-Black,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-black_main.jpg?v=1719332550,kg,,,,,,,,,,,,
logan-heattecreg-tee-ms10,,,,,,,,,XL,,,Blue,,,,,MS10-XL-Blue,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-blue_main.jpg?v=1719332550,kg,,,,,,,,,,,,
logan-heattecreg-tee-ms10,,,,,,,,,XL,,,Red,,,,,MS10-XL-Red,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms10-red_main.jpg?v=1719332550,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,Ryker LumaTech&trade; Tee (V-neck),"<p>Don't be fooled by its classic style; the Ryker LumaTech™ Tee embodies the future of performance apparel. Its featherweight blend of fabrics wicks away moisture to keep you cool and dry, whether racking up miles, hitting three pointers or strutting the boardwalk.</p>
<p>• Relaxed fit. <br>• Short-Sleeve. <br>• Machine wash/dry.</p>",Satoshi demo,,"","",true,Size,XS,,Color,Black,,,,,MS02-XS-Black,0.0,,deny,manual,28.00,28.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-gray_alt1.jpg?v=1719332541,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-black_main.jpg?v=1719332541,kg,,,true,,,true,,,true,,,active
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,XS,,,Blue,,,,,MS02-XS-Blue,0.0,,deny,manual,28.00,28.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-gray_back.jpg?v=1719332541,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-blue_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,XS,,,Gray,,,,,MS02-XS-Gray,0.0,,deny,manual,28.00,28.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-black_main.jpg?v=1719332541,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-gray_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,S,,,Black,,,,,MS02-S-Black,0.0,,deny,manual,28.00,28.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-blue_main.jpg?v=1719332541,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-black_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,S,,,Blue,,,,,MS02-S-Blue,0.0,,deny,manual,28.00,28.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-gray_main.jpg?v=1719332541,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-blue_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,S,,,Gray,,,,,MS02-S-Gray,0.0,,deny,manual,28.00,28.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-gray_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,M,,,Black,,,,,MS02-M-Black,0.0,,deny,manual,28.00,28.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-black_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,M,,,Blue,,,,,MS02-M-Blue,0.0,,deny,manual,28.00,28.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-blue_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,M,,,Gray,,,,,MS02-M-Gray,0.0,,deny,manual,28.00,28.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-gray_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,L,,,Black,,,,,MS02-L-Black,0.0,,deny,manual,28.00,28.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-black_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,L,,,Blue,,,,,MS02-L-Blue,0.0,,deny,manual,28.00,28.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-blue_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,L,,,Gray,,,,,MS02-L-Gray,0.0,,deny,manual,28.00,28.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-gray_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,XL,,,Black,,,,,MS02-XL-Black,0.0,,deny,manual,28.00,28.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-black_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,XL,,,Blue,,,,,MS02-XL-Blue,0.0,,deny,manual,28.00,28.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-blue_main.jpg?v=1719332541,kg,,,,,,,,,,,,
ryker-lumatechtrade-tee-v-neck-ms02,,,,,,,,,XL,,,Gray,,,,,MS02-XL-Gray,0.0,,deny,manual,28.00,28.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms02-gray_main.jpg?v=1719332541,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,Aero Daily Fitness Tee,"<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p>
<p>Relaxed fit. <br>Short-Sleeve. <br>Machine wash/dry.</p>",Satoshi demo,,"","",true,Size,XS,,Color,Black,,,,,MS01-XS-Black,0.0,,deny,manual,24.00,24.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-blue_back.jpg?v=1719332531,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-black_main.jpg?v=1719332531,kg,,,true,,,true,,,true,,,active
aero-daily-fitness-tee-ms01,,,,,,,,,XS,,,Brown,,,,,MS01-XS-Brown,0.0,,deny,manual,24.00,24.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-black_main.jpg?v=1719332531,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-brown_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,XS,,,Yellow,,,,,MS01-XS-Yellow,0.0,,deny,manual,24.00,24.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-brown_main.jpg?v=1719332531,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-yellow_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,S,,,Black,,,,,MS01-S-Black,0.0,,deny,manual,24.00,24.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-yellow_main.jpg?v=1719332531,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-black_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,S,,,Brown,,,,,MS01-S-Brown,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-brown_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,S,,,Yellow,,,,,MS01-S-Yellow,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-yellow_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,M,,,Black,,,,,MS01-M-Black,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-black_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,M,,,Brown,,,,,MS01-M-Brown,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-brown_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,M,,,Yellow,,,,,MS01-M-Yellow,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-yellow_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,L,,,Black,,,,,MS01-L-Black,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-black_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,L,,,Brown,,,,,MS01-L-Brown,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-brown_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,L,,,Yellow,,,,,MS01-L-Yellow,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-yellow_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,XL,,,Black,,,,,MS01-XL-Black,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-black_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,XL,,,Brown,,,,,MS01-XL-Brown,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-brown_main.jpg?v=1719332531,kg,,,,,,,,,,,,
aero-daily-fitness-tee-ms01,,,,,,,,,XL,,,Yellow,,,,,MS01-XL-Yellow,0.0,,deny,manual,24.00,24.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms01-yellow_main.jpg?v=1719332531,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,Zoltan Gym Tee,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>• Relaxed fit. <br>• Crew neckline. <br>• Machine wash/dry.</p>",Satoshi demo,,"","",true,Size,XS,,Color,Blue,,,,,MS06-XS-Blue,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-blue_alt1.jpg?v=1719332523,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-blue_main.jpg?v=1719332523,kg,,,true,,,true,,,true,,,active
zoltan-gym-tee-ms06,,,,,,,,,XS,,,Green,,,,,MS06-XS-Green,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-blue_back.jpg?v=1719332523,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-green_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,XS,,,Yellow,,,,,MS06-XS-Yellow,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-blue_main.jpg?v=1719332523,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-yellow_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,S,,,Blue,,,,,MS06-S-Blue,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-green_main.jpg?v=1719332523,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-blue_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,S,,,Green,,,,,MS06-S-Green,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-yellow_main.jpg?v=1719332523,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-green_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,S,,,Yellow,,,,,MS06-S-Yellow,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-yellow_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,M,,,Blue,,,,,MS06-M-Blue,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-blue_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,M,,,Green,,,,,MS06-M-Green,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-green_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,M,,,Yellow,,,,,MS06-M-Yellow,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-yellow_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,L,,,Blue,,,,,MS06-L-Blue,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-blue_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,L,,,Green,,,,,MS06-L-Green,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-green_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,L,,,Yellow,,,,,MS06-L-Yellow,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-yellow_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,XL,,,Blue,,,,,MS06-XL-Blue,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-blue_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,XL,,,Green,,,,,MS06-XL-Green,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-green_main.jpg?v=1719332523,kg,,,,,,,,,,,,
zoltan-gym-tee-ms06,,,,,,,,,XL,,,Yellow,,,,,MS06-XL-Yellow,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms06-yellow_main.jpg?v=1719332523,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,Balboa Persistence Tee,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>• Crew neckline. <br>• Semi-fitted. <br>• Cocona® performance fabric. <br>• Machine wash/dry.</p>",Satoshi demo,,"","",true,Size,XS,,Color,Gray,,,,,MS03-XS-Gray,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-black_back.jpg?v=1719332513,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-gray_main.jpg?v=1719332513,kg,,,true,,,true,,,true,,,active
balboa-persistence-tee-ms03,,,,,,,,,XS,,,Green,,,,,MS03-XS-Green,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-gray_main.jpg?v=1719332513,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-green_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,XS,,,Orange,,,,,MS03-XS-Orange,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-green_main.jpg?v=1719332513,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-orange_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,S,,,Gray,,,,,MS03-S-Gray,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-orange_main.jpg?v=1719332513,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-gray_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,S,,,Green,,,,,MS03-S-Green,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-green_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,S,,,Orange,,,,,MS03-S-Orange,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-orange_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,M,,,Gray,,,,,MS03-M-Gray,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-gray_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,M,,,Green,,,,,MS03-M-Green,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-green_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,M,,,Orange,,,,,MS03-M-Orange,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-orange_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,L,,,Gray,,,,,MS03-L-Gray,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-gray_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,L,,,Green,,,,,MS03-L-Green,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-green_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,L,,,Orange,,,,,MS03-L-Orange,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-orange_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,XL,,,Gray,,,,,MS03-XL-Gray,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-gray_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,XL,,,Green,,,,,MS03-XL-Green,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-green_main.jpg?v=1719332513,kg,,,,,,,,,,,,
balboa-persistence-tee-ms03,,,,,,,,,XL,,,Orange,,,,,MS03-XL-Orange,0.0,,deny,manual,29.00,29.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms03-orange_main.jpg?v=1719332513,kg,,,,,,,,,,,,
atomic-endurance-running-tee-crew-neck-ms12,Atomic Endurance Running Tee (Crew-Neck),"<p>Like it's v-neck counterpart, the crew-neck Atomic Tee will get you to your goal and beyond with its many load-bearing features: ultra-lightweight, moisture-wicking Cocona® fabric, chafe-free flatlock seams and an ergonomic cut that moves with your body.</p>
<p>• Red polyester tee.<br>• Crew neckline. <br>• Cocona® performance fabric. <br>• Machine wash/dry.</p>",Satoshi demo,,"","",true,Size,XS,,Color,Black,,,,,MS12-XS-Black,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms12-red_alt1.jpg?v=1719332505,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms12-black_main.jpg?v=1719332505,kg,,,true,,,true,,,true,,,active
atomic-endurance-running-tee-crew-neck-ms12,,,,,,,,,XS,,,Blue,,,,,MS12-XS-Blue,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms12-red_back.jpg?v=1719332505,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms12-blue_main.jpg?v=1719332505,kg,,,,,,,,,,,,
atomic-endurance-running-tee-crew-neck-ms12,,,,,,,,,XS,,,Red,,,,,MS12-XS-Red,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms12-black_main.jpg?v=1719332505,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms12-red_main.jpg?v=1719332505,kg,,,,,,,,,,,,
atomic-endurance-running-tee-crew-neck-ms12,,,,,,,,,S,,,Black,,,,,MS12-S-Black,0.0,,deny,manual,29.00,29.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms12-blue_main.jpg?v=1719332505,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/ms12-black_main.jpg?v=1719332505,kg,,,,,,,,,,,,
